trace,fixture,config,waste,h,issued,useful,useful_miss,share_issued,share_useful_miss,total_issued,total_useful_miss,scored_misses
sort,h16,h16/uniform-random-w0.25,0.250,10,2749,2562,1032,0.191355,0.484053,14366,2132,29667
sort,h16,h16/uniform-random-w0.25,0.250,11,628,200,0,0.043714,0.000000,14366,2132,29667
sort,h16,h16/uniform-random-w0.25,0.250,12,633,417,0,0.044062,0.000000,14366,2132,29667
sort,h16,h16/uniform-random-w0.25,0.250,13,628,257,0,0.043714,0.000000,14366,2132,29667
sort,h16,h16/uniform-random-w0.25,0.250,14,628,420,0,0.043714,0.000000,14366,2132,29667
sort,h16,h16/uniform-random-w0.25,0.250,15,627,250,0,0.043645,0.000000,14366,2132,29667
sort,h16,h16/uniform-random-w0.25,0.250,16,642,394,0,0.044689,0.000000,14366,2132,29667
sort,h16,h16/pooled-w0.05,0.050,1,2303,2296,1111,0.062344,0.064279,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,2,2309,2303,1094,0.062507,0.063296,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,3,2317,2308,1092,0.062723,0.063180,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,4,2342,2335,1050,0.063400,0.060750,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,5,2373,2361,1052,0.064239,0.060866,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,6,2394,2384,1101,0.064808,0.063701,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,7,2283,2273,1074,0.061803,0.062138,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,8,2252,2251,1076,0.060964,0.062254,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,9,2330,2315,1057,0.063075,0.061155,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,10,2299,2289,1087,0.062236,0.062891,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,11,2310,2299,1123,0.062534,0.064973,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,12,2221,2213,1072,0.060125,0.062023,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,13,2317,2309,1082,0.062723,0.062601,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,14,2313,2304,1062,0.062615,0.061444,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,15,2273,2268,1059,0.061532,0.061271,36940,17284,29667
sort,h16,h16/pooled-w0.05,0.050,16,2304,2295,1092,0.062371,0.063180,36940,17284,29667
sort,h16,h16/pooled-w0.25,0.250,1,2189,2185,1056,0.062085,0.061097,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,2,2240,2238,1096,0.063532,0.063411,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,3,2212,2208,1063,0.062738,0.061502,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,4,2245,2243,1095,0.063673,0.063353,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,5,2262,2259,1098,0.064156,0.063527,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,6,2286,2286,1139,0.064836,0.065899,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,7,2172,2171,1103,0.061603,0.063816,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,8,2142,2140,1025,0.060752,0.059303,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,9,2224,2221,1136,0.063078,0.065726,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,10,2189,2183,1063,0.062085,0.061502,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,11,2180,2177,1071,0.061830,0.061965,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,12,2119,2118,1052,0.060100,0.060866,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,13,2194,2190,1038,0.062227,0.060056,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,14,2219,2218,1090,0.062936,0.063064,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,15,2165,2161,1035,0.061405,0.059882,35258,17284,29667
sort,h16,h16/pooled-w0.25,0.250,16,2220,2219,1124,0.062964,0.065031,35258,17284,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,1,2628,907,186,0.041162,0.010715,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,2,2285,1785,0,0.035789,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,3,2195,605,0,0.034380,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,4,2140,1612,0,0.033518,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,5,2043,613,0,0.031999,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,6,1923,1404,0,0.030119,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,7,1849,407,0,0.028960,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,8,1773,1271,0,0.027770,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,9,36050,34827,17173,0.564640,0.989285,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,10,1652,1191,0,0.025875,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,11,1614,534,0,0.025280,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,12,1588,1097,0,0.024872,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,13,1577,659,0,0.024700,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,14,1526,1053,0,0.023901,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,15,1516,612,0,0.023745,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.05,0.050,16,1487,975,0,0.023290,0.000000,63846,17359,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,1,957,397,186,0.021343,0.010666,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,2,675,531,0,0.015054,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,3,666,182,0,0.014853,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,4,662,489,0,0.014764,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,5,663,191,0,0.014786,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,6,648,462,0,0.014452,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,7,638,146,0,0.014229,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,8,635,449,0,0.014162,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,9,35122,34685,17252,0.783291,0.989334,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,10,611,432,0,0.013627,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,11,611,209,0,0.013627,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,12,603,412,0,0.013448,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,13,599,244,0,0.013359,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,14,591,395,0,0.013180,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,15,580,237,0,0.012935,0.000000,44839,17438,29667
sort,h16,h16/best-ev-tested-w0.25,0.250,16,578,360,0,0.012891,0.000000,44839,17438,29667
sort,h32,h32/best-ev-w0.05,0.050,1,1550,536,0,0.013204,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,2,1545,1234,0,0.013161,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,3,1543,458,1,0.013144,0.000034,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,4,1541,1164,0,0.013127,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,5,1540,488,0,0.013118,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,6,1538,1092,0,0.013101,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,7,1535,377,0,0.013076,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,8,1529,1049,0,0.013025,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,9,36079,35039,17277,0.307335,0.582698,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,10,1526,1070,0,0.012999,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,11,1526,541,0,0.012999,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,12,1520,1022,0,0.012948,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,13,1518,657,0,0.012931,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,14,1519,1006,0,0.012939,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,15,1514,643,0,0.012897,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,16,1511,934,0,0.012871,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,17,1506,646,0,0.012829,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,18,1507,897,0,0.012837,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,19,1505,662,0,0.012820,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,20,1502,843,0,0.012795,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,21,1598,794,20,0.013612,0.000675,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,22,1501,838,0,0.012786,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,23,1538,757,8,0.013101,0.000270,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,24,1493,819,0,0.012718,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,25,1513,785,3,0.012888,0.000101,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,26,1485,793,0,0.012650,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,27,1922,1285,153,0.016372,0.005160,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,28,1476,768,0,0.012573,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,29,35405,24558,12188,0.301594,0.411062,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,30,1472,725,0,0.012539,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,31,1468,840,0,0.012505,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.05,0.050,32,1468,691,0,0.012505,0.000000,117393,29650,29667
sort,h32,h32/best-ev-w0.25,0.250,1,826,336,157,0.014787,0.008484,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,2,584,467,0,0.010455,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,3,579,150,0,0.010365,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,4,579,441,0,0.010365,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,5,578,163,0,0.010347,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,6,579,423,0,0.010365,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,7,577,128,0,0.010330,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,8,575,412,0,0.010294,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,9,35125,34718,17277,0.628815,0.933589,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,10,569,411,0,0.010186,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,11,567,187,0,0.010151,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,12,565,386,0,0.010115,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,13,564,224,0,0.010097,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,14,564,384,0,0.010097,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,15,563,222,0,0.010079,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,16,560,353,0,0.010025,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,17,560,227,0,0.010025,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,18,576,351,5,0.010312,0.000270,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,19,556,236,0,0.009954,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,20,557,313,0,0.009972,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,21,560,271,1,0.010025,0.000054,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,22,552,306,0,0.009882,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,23,566,268,3,0.010133,0.000162,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,24,600,340,12,0.010741,0.000648,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,25,1355,819,265,0.024258,0.014320,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,26,561,298,5,0.010043,0.000270,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,27,2407,1564,654,0.043091,0.035340,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,28,539,272,0,0.009649,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,29,902,553,127,0.016148,0.006863,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,30,540,257,0,0.009667,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,31,537,299,0,0.009613,0.000000,55859,18506,29667
sort,h32,h32/best-ev-w0.25,0.250,32,537,240,0,0.009613,0.000000,55859,18506,29667
sort,h32,h32/uniform-random-w0.01,0.010,1,3655,1267,4,0.027562,0.000635,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,2,3677,2930,0,0.027728,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,3,3658,1113,7,0.027585,0.001111,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,4,3679,2756,0,0.027743,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,5,3640,1123,0,0.027449,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,6,3632,2536,0,0.027389,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,7,3606,903,0,0.027193,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,8,3635,2499,0,0.027412,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,9,4612,2214,536,0.034779,0.085066,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,10,4666,3618,520,0.035186,0.082527,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,11,3644,1225,0,0.027479,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,12,3654,2463,0,0.027555,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,13,3654,1535,0,0.027555,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,14,3660,2408,0,0.027600,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,15,3632,1483,0,0.027389,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,16,3636,2229,0,0.027419,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,17,3608,1530,0,0.027208,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,18,8481,5111,1751,0.063955,0.277892,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,19,3629,1524,0,0.027366,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,20,3626,1841,0,0.027344,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,21,8319,4616,1654,0.062734,0.262498,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,22,3630,1859,0,0.027374,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,23,4414,2280,297,0.033286,0.047135,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,24,3610,1846,1,0.027223,0.000159,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,25,5635,3260,770,0.042494,0.122203,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,26,3617,1769,0,0.027276,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,27,4593,3098,393,0.034636,0.062371,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,28,3624,1727,0,0.027329,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,29,4549,2659,368,0.034304,0.058403,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,30,3633,1658,0,0.027397,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,31,3670,1946,0,0.027676,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.01,0.010,32,3630,1605,0,0.027374,0.000000,132608,6301,29667
sort,h32,h32/uniform-random-w0.02,0.020,1,2696,926,4,0.026413,0.000635,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,2,2717,2169,0,0.026619,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,3,2698,817,7,0.026433,0.001111,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,4,2719,2040,0,0.026638,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,5,2681,818,0,0.026266,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,6,2676,1875,0,0.026217,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,7,2646,653,0,0.025923,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,8,2676,1856,0,0.026217,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,9,3672,1900,536,0.035975,0.085039,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,10,3726,2956,520,0.036504,0.082500,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,11,2684,888,0,0.026295,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,12,2693,1816,0,0.026384,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,13,2694,1123,0,0.026393,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,14,2700,1786,0,0.026452,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,15,2673,1078,0,0.026188,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,16,2676,1648,0,0.026217,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,17,2649,1117,0,0.025953,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,18,7535,4571,1752,0.073821,0.277963,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,19,2670,1109,0,0.026158,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,20,2666,1364,0,0.026119,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,21,7377,4152,1655,0.072273,0.262573,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,22,2671,1379,0,0.026168,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,23,3466,1814,297,0.033957,0.047120,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,24,2652,1361,1,0.025982,0.000159,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,25,4697,2754,770,0.046017,0.122164,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,26,2657,1318,0,0.026031,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,27,3654,2457,393,0.035799,0.062351,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,28,2664,1276,0,0.026099,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,29,3630,2151,368,0.035563,0.058385,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,30,2674,1226,0,0.026197,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,31,2712,1440,0,0.026570,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.02,0.020,32,2670,1186,0,0.026158,0.000000,102071,6303,29667
sort,h32,h32/uniform-random-w0.05,0.050,1,1637,553,4,0.023939,0.000634,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,2,1656,1333,0,0.024217,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,3,1641,481,7,0.023998,0.001110,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,4,1654,1243,0,0.024188,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,5,1624,477,0,0.023749,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,6,1617,1147,0,0.023647,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,7,1590,379,0,0.023252,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,8,1616,1139,0,0.023632,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,9,2638,1553,536,0.038577,0.084998,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,10,2693,2227,520,0.039382,0.082461,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,11,1626,526,0,0.023778,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,12,1631,1109,0,0.023851,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,13,1625,669,0,0.023764,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,14,1633,1092,0,0.023881,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,15,1613,639,0,0.023588,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,16,1615,1013,0,0.023617,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,17,1592,661,0,0.023281,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,18,6499,3979,1754,0.095040,0.278148,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,19,1609,655,0,0.023530,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,20,1611,846,0,0.023559,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,21,6341,3633,1656,0.092729,0.262607,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,22,1614,852,0,0.023603,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,23,2421,1299,297,0.035404,0.047098,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,24,1596,829,1,0.023339,0.000159,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,25,3659,2199,770,0.053508,0.122106,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,26,1601,809,0,0.023413,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,27,2618,1744,393,0.038285,0.062322,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,28,1605,774,0,0.023471,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,29,2622,1594,368,0.038343,0.058357,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,30,1621,757,0,0.023705,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,31,1649,869,0,0.024115,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.05,0.050,32,1615,718,0,0.023617,0.000000,68382,6306,29667
sort,h32,h32/uniform-random-w0.10,0.100,1,1036,344,4,0.021048,0.000634,49220,6307,29667
sort,h32,h32/uniform-random-w0.10,0.100,2,1048,847,0,0.021292,0.000000,49220,6307,29667
sort,h32,h32/uniform-random-w0.10,0.100,3,1028,295,7,0.020886,0.001110,49220,6307,29667
sort,h32,h32/uniform-random-w0.10,0.100,4,1050,787,0,0.021333,0.000000,49220,6307,29667
sort,h32,h32/uniform-random-w0.10,0.100,5,1011,287,0,0.020540,0.000000,49220,6307,29667
sort,h32,h32/uniform-random-w0.10,0.100,6,1019,728,0,0.020703,0.000000,49220,6307,29667
sort,h32,h32/uniform-random-w0.10,0.100,7,993,228,0,0.020175,0.000000,49220,6307,29667
sort,h32,h32/uniform-random-w0.10,0.100,8,1016,728,0,0.020642,0.000000,49220,6307,29667
sort,h32,h32/uniform-random-w0.10,0.100,9,2047,1364,536,0.041589,0.084985,49220,6307,29667
